u,v,key,osmid,oneway,name,highway,service,reversed,length,geometry,bridge
1820236009,5334656533,0,552274424,False,梧桐大道,service,t,False,49.132,"LINESTRING (120.4927792 36.1641828, 120.493303 36.1643109)",
1820236009,1820236106,0,552274424,False,梧桐大道,service,t,True,46.98,"LINESTRING (120.4927792 36.1641828, 120.4923284 36.1639682)",
1820236009,5334656432,0,"[552542992, 552732589]",False,,service,,"[False, True]",102.382,"LINESTRING (120.4927792 36.1641828, 120.4927966 36.1636717, 120.4924467 36.1633753)",
1820236012,1820236103,0,"[1263665488, 552274417]",False,北苑路,service,,True,220.736,"LINESTRING (120.4990338 36.1655966, 120.4990261 36.1642932, 120.4981817 36.16429)",
1820236022,1820236106,0,170887389,False,,service,,False,127.464,"LINESTRING (120.4912944 36.1647538, 120.4923284 36.1639682)",
1820236022,1820264000,0,1263665491,False,,service,,False,35.444,"LINESTRING (120.4912944 36.1647538, 120.4910251 36.1645207)",
1820236022,1820236126,0,170887376,False,,service,,True,368.505,"LINESTRING (120.4912944 36.1647538, 120.4913341 36.1649506, 120.4913709 36.1650211, 120.4925701 36.1659871, 120.4940769 36.1648422)",
1820236034,1820236126,0,170887396,False,,service,,True,67.036,"LINESTRING (120.4936748 36.1643342, 120.4940769 36.1648422)",
1820236034,5334656543,0,552274424,False,梧桐大道,service,t,False,139.939,"LINESTRING (120.4936748 36.1643342, 120.4940259 36.1642605, 120.4943456 36.1641482, 120.4944769 36.1640862, 120.4950249 36.1637407)",
1820236034,5334656533,0,552274424,False,梧桐大道,service,t,True,33.489000000000004,"LINESTRING (120.4936748 36.1643342, 120.4934766 36.1643257, 120.493303 36.1643109)",
1820236034,8991780371,0,552732599,False,,service,,True,30.32,"LINESTRING (120.4936748 36.1643342, 120.4936427 36.1642288, 120.4936454 36.1641357, 120.4936466 36.1640647)",
1820236037,1820236101,0,552274432,False,樱花大道,service,,False,158.471,"LINESTRING (120.4942247 36.1624762, 120.4955228 36.163442)",
1820236037,5334656497,0,552274432,False,樱花大道,service,,True,88.063,"LINESTRING (120.4942247 36.1624762, 120.4936891 36.1618127)",
1820236037,5334656512,0,552543003,False,,footway,,True,34.443,"LINESTRING (120.4942247 36.1624762, 120.4941718 36.1624852, 120.494116 36.1624926, 120.4940689 36.1624983, 120.4940255 36.1625398, 120.4940012 36.1625727, 120.4939659 36.1626055, 120.4939145 36.1626252)",
1820236040,1820236077,0,170887378,False,,service,,False,77.858,"LINESTRING (120.4974406 36.1656009, 120.4966368 36.1658639)",
1820236040,5331468607,0,372541382,False,,service,,False,38.378,"LINESTRING (120.4974406 36.1656009, 120.497399 36.1652574)",
1820236040,1820236103,0,170887388,False,,service,,True,219.54399999999998,"LINESTRING (120.4974406 36.1656009, 120.4983285 36.1655295, 120.4983207 36.1650685, 120.4982563 36.1648952, 120.4982721 36.1647001, 120.4981817 36.16429)",
1820236043,1820236052,0,170887381,False,北苑路,service,,True,92.531,"LINESTRING (120.4960839 36.1647722, 120.4952322 36.1652409)",
1820236043,5331468617,0,170887397,False,樱花大道,service,,True,65.208,"LINESTRING (120.4960839 36.1647722, 120.4963797 36.1653078)",
1820236043,1820236101,0,204767596,False,樱花大道,service,,True,158.647,"LINESTRING (120.4960839 36.1647722, 120.4958786 36.1644777, 120.4958087 36.1639596, 120.495682 36.1636909, 120.4955228 36.163442)",
1820236043,1820236114,0,552274417,False,北苑路,service,,False,119.012,"LINESTRING (120.4960839 36.1647722, 120.4964465 36.1645997, 120.4968452 36.1644725, 120.497299 36.1643561)",
1820236052,1820236043,0,170887381,False,北苑路,service,,False,92.531,"LINESTRING (120.4952322 36.1652409, 120.4960839 36.1647722)",
1820236052,1820236176,0,170887398,False,北苑路,service,,False,56.008,"LINESTRING (120.4952322 36.1652409, 120.4947048 36.16551)",
1820236052,5331468604,0,170893646,False,,service,,True,38.684,"LINESTRING (120.4952322 36.1652409, 120.495457 36.1655377)",
1820236058,1820236122,0,170887383,False,,service,,False,164.534,"LINESTRING (120.4968615 36.1668462, 120.4969833 36.1669631, 120.4972475 36.1672168, 120.4972946 36.1672335, 120.497347 36.167236, 120.4981973 36.1666362)",
1820236058,1820236075,0,"[971522066, 170887383]",False,,service,,True,89.299,"LINESTRING (120.4968615 36.1668462, 120.4967731 36.1667596, 120.4966926 36.1666167, 120.4966872 36.1664521, 120.4967501 36.1662972, 120.4969043 36.1661328)",
1820236058,1820236080,0,"[170887386, 170887403, 170887380]",False,,service,,"[False, True]",185.434,"LINESTRING (120.4968615 36.1668462, 120.4973814 36.1664925, 120.4977174 36.1664137, 120.4985132 36.1658783)",
1820236075,1820236080,0,971522066,False,,service,,True,147.176,"LINESTRING (120.4969043 36.1661328, 120.4985132 36.1658783)",
1820236075,1820236077,0,170887397,False,樱花大道,service,,False,38.567,"LINESTRING (120.4969043 36.1661328, 120.4967349 36.1659916, 120.4966368 36.1658639)",
1820236075,1820236058,0,"[971522066, 170887383]",False,,service,,False,89.29899999999999,"LINESTRING (120.4969043 36.1661328, 120.4967501 36.1662972, 120.4966872 36.1664521, 120.4966926 36.1666167, 120.4967731 36.1667596, 120.4968615 36.1668462)",
1820236077,1820236040,0,170887378,False,,service,,True,77.858,"LINESTRING (120.4966368 36.1658639, 120.4974406 36.1656009)",
1820236077,1820263990,0,170887397,False,樱花大道,service,,False,48.775999999999996,"LINESTRING (120.4966368 36.1658639, 120.4965872 36.1657795, 120.4965429 36.1656929, 120.4964492 36.165453)",
1820236077,1820236075,0,170887397,False,樱花大道,service,,True,38.567,"LINESTRING (120.4966368 36.1658639, 120.4967349 36.1659916, 120.4969043 36.1661328)",
1820236080,1820236075,0,971522066,False,,service,,False,147.176,"LINESTRING (120.4985132 36.1658783, 120.4969043 36.1661328)",
1820236080,1820236058,0,"[170887386, 170887403, 170887380]",False,,service,,"[False, True]",185.43399999999997,"LINESTRING (120.4985132 36.1658783, 120.4977174 36.1664137, 120.4973814 36.1664925, 120.4968615 36.1668462)",
1820236080,1820236122,0,"[971522066, 170887383]",False,,service,,True,123.836,"LINESTRING (120.4985132 36.1658783, 120.4986688 36.1659082, 120.4987713 36.1659895, 120.4988228 36.1660626, 120.4988107 36.1661585, 120.4981973 36.1666362)",
1820236096,1820236101,0,552274422,False,梧桐大道,service,,True,282.645,"LINESTRING (120.498138 36.1620431, 120.4971992 36.1626711, 120.4955228 36.163442)",
1820236096,1820300109,0,"[1261355881, 204767587, 552274419]",False,国槐大道,service,,False,703.7119999999999,"LINESTRING (120.498138 36.1620431, 120.4986396 36.1614021, 120.4986771 36.1609127, 120.4984757 36.1603694, 120.4984764 36.160228, 120.4985792 36.1600078, 120.4985779 36.1598318, 120.4985202 36.1596727, 120.498421 36.1595709, 120.4982346 36.1594531, 120.4980888 36.1594287, 120.4978391 36.1594779, 120.4973175 36.1596569, 120.4969434 36.1596783, 120.4965773 36.1596121, 120.4963034 36.1594488, 120.4952519 36.158078, 120.4950887 36.1579336)",
1820236101,5334656543,0,552274424,False,梧桐大道,service,t,True,55.687,"LINESTRING (120.4955228 36.163442, 120.4950249 36.1637407)",
1820236101,1820236037,0,552274432,False,樱花大道,service,,True,158.471,"LINESTRING (120.4955228 36.163442, 120.4942247 36.1624762)",
1820236101,1820236043,0,204767596,False,樱花大道,service,,False,158.647,"LINESTRING (120.4955228 36.163442, 120.495682 36.1636909, 120.4958087 36.1639596, 120.4958786 36.1644777, 120.4960839 36.1647722)",
1820236101,1820236096,0,552274422,False,梧桐大道,service,,False,282.645,"LINESTRING (120.4955228 36.163442, 120.4971992 36.1626711, 120.498138 36.1620431)",
1820236103,1820236114,0,552274417,False,北苑路,service,,True,79.581,"LINESTRING (120.4981817 36.16429, 120.497299 36.1643561)",
1820236103,1820236040,0,170887388,False,,service,,False,219.54399999999998,"LINESTRING (120.4981817 36.16429, 120.4982721 36.1647001, 120.4982563 36.1648952, 120.4983207 36.1650685, 120.4983285 36.1655295, 120.4974406 36.1656009)",
1820236103,1820236012,0,"[1263665488, 552274417]",False,北苑路,service,,False,220.736,"LINESTRING (120.4981817 36.16429, 120.4990261 36.1642932, 120.4990338 36.1655966)",
1820236106,1820236022,0,170887389,False,,service,,True,127.464,"LINESTRING (120.4923284 36.1639682, 120.4912944 36.1647538)",
1820236106,1820236009,0,552274424,False,梧桐大道,service,t,False,46.98,"LINESTRING (120.4923284 36.1639682, 120.4927792 36.1641828)",
1820236106,1820272589,0,552274427,False,梧桐大道,service,,True,38.659,"LINESTRING (120.4923284 36.1639682, 120.4921286 36.1638138, 120.4920173 36.1637278)",
1820236114,5331468609,0,372541382,False,,service,,True,32.632,"LINESTRING (120.497299 36.1643561, 120.4973253 36.1646488)",
1820236114,1820236103,0,552274417,False,北苑路,service,,False,79.581,"LINESTRING (120.497299 36.1643561, 120.4981817 36.16429)",
1820236114,1820236043,0,552274417,False,北苑路,service,,True,119.01199999999999,"LINESTRING (120.497299 36.1643561, 120.4968452 36.1644725, 120.4964465 36.1645997, 120.4960839 36.1647722)",
1820236122,1820236080,0,"[971522066, 170887383]",False,,service,,False,123.836,"LINESTRING (120.4981973 36.1666362, 120.4988107 36.1661585, 120.4988228 36.1660626, 120.4987713 36.1659895, 120.4986688 36.1659082, 120.4985132 36.1658783)",
1820236122,1820236058,0,170887383,False,,service,,True,164.534,"LINESTRING (120.4981973 36.1666362, 120.497347 36.167236, 120.4972946 36.1672335, 120.4972475 36.1672168, 120.4969833 36.1669631, 120.4968615 36.1668462)",
1820236126,1820236176,0,170887376,False,,service,,True,93.226,"LINESTRING (120.4940769 36.1648422, 120.4947048 36.16551)",
1820236126,1820236034,0,170887396,False,,service,,False,67.036,"LINESTRING (120.4940769 36.1648422, 120.4936748 36.1643342)",
1820236126,1820236022,0,170887376,False,,service,,False,368.505,"LINESTRING (120.4940769 36.1648422, 120.4925701 36.1659871, 120.4913709 36.1650211, 120.4913341 36.1649506, 120.4912944 36.1647538)",
1820236136,1820263965,0,170904568,False,,service,,True,113.476,"LINESTRING (120.4929965 36.160155, 120.4917707 36.160404)",
1820236136,5336175309,0,552274432,False,樱花大道,service,,False,127.744,"LINESTRING (120.4929965 36.160155, 120.493409 36.1612545)",
1820236136,5349322049,0,552274432,False,樱花大道,service,,True,101.261,"LINESTRING (120.4929965 36.160155, 120.4927816 36.1593817, 120.4927967 36.1592642)",
1820236176,1820236126,0,170887376,False,,service,,False,93.226,"LINESTRING (120.4947048 36.16551, 120.4940769 36.1648422)",
1820236176,1820236052,0,170887398,False,北苑路,service,,True,56.008,"LINESTRING (120.4947048 36.16551, 120.4952322 36.1652409)",
1820236176,5331468599,0,"[170893648, 170893639]",False,,service,,False,146.744,"LINESTRING (120.4947048 36.16551, 120.4946431 36.165575, 120.494635 36.1656574, 120.494678 36.1657612, 120.4951017 36.1662267, 120.4955743 36.1659556)",
1820236192,5349321785,0,552274419,False,国槐大道,service,,True,42.977999999999994,"LINESTRING (120.4936158 36.1578918, 120.4938679 36.1577358, 120.4940247 36.157706)",
1820236192,1820263961,0,552274430,False,樱花大道,service,,True,155.503,"LINESTRING (120.4936158 36.1578918, 120.4928515 36.15755, 120.4920377 36.1573296)",
1820236192,5349322049,0,552274432,False,樱花大道,service,,False,173.66400000000002,"LINESTRING (120.4936158 36.1578918, 120.493015 36.1585328, 120.4928409 36.1589206, 120.4927967 36.1592642)",
1820263959,1820263990,0,170893626,False,,service,,False,81.089,"LINESTRING (120.4957133 36.1658759, 120.4964492 36.165453)",
1820263959,5331468604,0,170893646,False,,service,,False,44.086,"LINESTRING (120.4957133 36.1658759, 120.495457 36.1655377)",
1820263959,5331468599,0,170893648,False,,service,,True,15.305,"LINESTRING (120.4957133 36.1658759, 120.4955743 36.1659556)",
1820263961,1820300121,0,170903556,False,,service,,False,213.14499999999998,"LINESTRING (120.4920377 36.1573296, 120.4922604 36.1569125, 120.4926125 36.1565502, 120.4932247 36.1563016, 120.4937622 36.1561871)",
1820263961,1820236192,0,552274430,False,樱花大道,service,,False,155.503,"LINESTRING (120.4920377 36.1573296, 120.4928515 36.15755, 120.4936158 36.1578918)",
1820263961,1820263998,0,552274430,False,樱花大道,service,,True,238.043,"LINESTRING (120.4920377 36.1573296, 120.4915524 36.1573522, 120.4911699 36.1574329, 120.4896249 36.1581302)",
1820263965,5349322038,0,170893624,False,梧桐大道,service,,False,84.878,"LINESTRING (120.4917707 36.160404, 120.491476 36.1596787)",
1820263965,5349322258,0,170893624,False,梧桐大道,service,,True,17.565,"LINESTRING (120.4917707 36.160404, 120.4918097 36.1605588)",
1820263965,1820236136,0,170904568,False,,service,,False,113.476,"LINESTRING (120.4917707 36.160404, 120.4929965 36.160155)",
1820263967,5349322258,0,170893624,False,梧桐大道,service,,False,57.251,"LINESTRING (120.4919424 36.1610624, 120.4918097 36.1605588)",
1820263967,5336175310,0,170893624,False,梧桐大道,service,,True,32.945,"LINESTRING (120.4919424 36.1610624, 120.4920001 36.161355)",
1820263967,1820300110,0,"[835755336, 170903568, 835755335]",False,,service,,True,110.832,"LINESTRING (120.4919424 36.1610624, 120.4918121 36.1610643, 120.4916082 36.1610708, 120.4907099 36.1611177)",yes
1820263969,1820263982,0,170893634,False,梧桐大道,service,,True,31.101,"LINESTRING (120.4917035 36.1625013, 120.4918136 36.1622361)",
1820263969,5334612371,0,170897731,False,梧桐大道,service,,True,44.005,"LINESTRING (120.4917035 36.1625013, 120.4916575 36.1628953)",
1820263969,5334656494,0,552542997,False,,service,,False,179.817,"LINESTRING (120.4917035 36.1625013, 120.4918776 36.1625116, 120.4920556 36.1624898, 120.492229 36.1624723, 120.4924268 36.1624308, 120.4925677 36.1623783, 120.4927131 36.162293, 120.4936472 36.1623116)",
1820263982,1820263969,0,170893634,False,梧桐大道,service,,False,31.101,"LINESTRING (120.4918136 36.1622361, 120.4917035 36.1625013)",
1820263982,5349321935,0,170897729,False,,service,,True,38.082,"LINESTRING (120.4918136 36.1622361, 120.4914051 36.1621438)",
1820263982,5336175310,0,170893624,False,梧桐大道,service,,False,100.892,"LINESTRING (120.4918136 36.1622361, 120.4920389 36.1615518, 120.4920001 36.161355)",
1820263990,5331468617,0,170887397,False,樱花大道,service,,False,17.309,"LINESTRING (120.4964492 36.165453, 120.4963797 36.1653078)",
1820263990,1820263959,0,170893626,False,,service,,True,81.089,"LINESTRING (120.4964492 36.165453, 120.4957133 36.1658759)",
1820263990,1820236077,0,170887397,False,樱花大道,service,,True,48.775999999999996,"LINESTRING (120.4964492 36.165453, 120.4965429 36.1656929, 120.4965872 36.1657795, 120.4966368 36.1658639)",
1820263998,1820272633,0,170903555,False,樱花大道,service,,False,56.66,"LINESTRING (120.4896249 36.1581302, 120.489079 36.1583859)",
1820263998,1820263961,0,552274430,False,樱花大道,service,,False,238.04299999999998,"LINESTRING (120.4896249 36.1581302, 120.4911699 36.1574329, 120.4915524 36.1573522, 120.4920377 36.1573296)",
1820263998,1820302671,0,1064524704,False,梧桐大道,service,,True,173.74200000000002,"LINESTRING (120.4896249 36.1581302, 120.4904081 36.1588535, 120.4910348 36.1591792)",
1820264000,1820272589,0,1263665490,False,,service,,True,125.327,"LINESTRING (120.4910251 36.1645207, 120.4920173 36.1637278)",
1820264000,1820236022,0,1263665491,False,,service,,True,35.444,"LINESTRING (120.4910251 36.1645207, 120.4912944 36.1647538)",
1820264000,5334612372,0,170896701,False,海棠路,service,,False,96.03600000000002,"LINESTRING (120.4910251 36.1645207, 120.4909391 36.1644273, 120.4903833 36.1639125, 120.4903343 36.1638617)",
1820272589,5334656431,0,552274427,False,梧桐大道,service,,True,45.037,"LINESTRING (120.4920173 36.1637278, 120.4917785 36.1633716)",
1820272589,1820264000,0,1263665490,False,,service,,False,125.327,"LINESTRING (120.4920173 36.1637278, 120.4910251 36.1645207)",
1820272589,1820236106,0,552274427,False,梧桐大道,service,,False,38.659,"LINESTRING (120.4920173 36.1637278, 120.4921286 36.1638138, 120.4923284 36.1639682)",
1820272594,5349321776,0,170896701,False,海棠路,service,,False,65.697,"LINESTRING (120.4896516 36.1631539, 120.4892358 36.1626677)",
1820272594,5334612372,0,170896701,False,海棠路,service,,True,99.752,"LINESTRING (120.4896516 36.1631539, 120.4903343 36.1638617)",
1820272594,1820303809,0,170905102,False,,service,,False,97.66399999999999,"LINESTRING (120.4896516 36.1631539, 120.4899899 36.1628218, 120.4903013 36.1624506)",
1820272598,5349321778,0,170897729,False,,service,,False,60.732,"LINESTRING (120.4892075 36.1616143, 120.4898536 36.1617762)",
1820272598,1820272636,0,170896701,False,海棠路,service,,False,102.15899999999999,"LINESTRING (120.4892075 36.1616143, 120.4892976 36.1611661, 120.4891796 36.1607113)",
1820272598,5349321776,0,170896701,False,海棠路,service,,True,135.362,"LINESTRING (120.4892075 36.1616143, 120.4888534 36.1621211, 120.4889017 36.162277, 120.4892358 36.1626677)",
1820272618,8991780364,0,971522067,False,樱花大道,service,,False,14.494,"LINESTRING (120.488685 36.1585304, 120.488832 36.1584765)",
1820272618,1820272626,0,"[204767578, 971522067]",False,樱花大道,service,,True,126.458,"LINESTRING (120.488685 36.1585304, 120.4885419 36.1586562, 120.488478 36.1587804, 120.4884527 36.1589096, 120.4884678 36.1590677, 120.4885475 36.159227, 120.4886684 36.1593537, 120.4887667 36.1594275, 120.4888776 36.1594773)",
1820272626,1820300102,0,170896701,False,海棠路,service,,True,65.229,"LINESTRING (120.4888776 36.1594773, 120.4885504 36.1597715, 120.4885212 36.1598555, 120.4885628 36.1599539)",
1820272626,1820272618,0,"[204767578, 971522067]",False,樱花大道,service,,False,126.458,"LINESTRING (120.4888776 36.1594773, 120.4887667 36.1594275, 120.4886684 36.1593537, 120.4885475 36.159227, 120.4884678 36.1590677, 120.4884527 36.1589096, 120.488478 36.1587804, 120.4885419 36.1586562, 120.488685 36.1585304)",
1820272626,1820272640,0,204767578,False,樱花大道,service,,True,22.589,"LINESTRING (120.4888776 36.1594773, 120.4889835 36.1594954, 120.4891263 36.1595057)",
1820272633,1820263998,0,170903555,False,樱花大道,service,,True,56.66,"LINESTRING (120.489079 36.1583859, 120.4896249 36.1581302)",
1820272633,8991780363,0,971522067,False,樱花大道,service,,False,9.02,"LINESTRING (120.489079 36.1583859, 120.4891615 36.1584322)",
1820272633,8991780364,0,971522067,False,樱花大道,service,,True,24.356,"LINESTRING (120.489079 36.1583859, 120.488832 36.1584765)",
1820272636,1820302674,0,170896701,False,海棠路,service,,False,15.85,"LINESTRING (120.4891796 36.1607113, 120.4890826 36.1605922)",
1820272636,5349321782,0,170903564,False,,service,,True,59.886,"LINESTRING (120.4891796 36.1607113, 120.4897964 36.1605062)",
1820272636,1820272598,0,170896701,False,海棠路,service,,True,102.15899999999999,"LINESTRING (120.4891796 36.1607113, 120.4892976 36.1611661, 120.4892075 36.1616143)",
1820272640,1820272626,0,204767578,False,樱花大道,service,,False,22.589,"LINESTRING (120.4891263 36.1595057, 120.4889835 36.1594954, 120.4888776 36.1594773)",
1820272640,5349321996,0,204767578,False,樱花大道,service,,True,56.04599999999999,"LINESTRING (120.4891263 36.1595057, 120.4893313 36.1594696, 120.4895171 36.1593717, 120.4896105 36.1592675, 120.4896242 36.159243)",
1820272640,5349321996,1,554286851,False,,footway,,False,75.76,"LINESTRING (120.4891263 36.1595057, 120.4891941 36.1595503, 120.4892504 36.1595718, 120.4893328 36.1595859, 120.4894354 36.1595688, 120.489536 36.1595292, 120.4895898 36.1594906, 120.4896275 36.1594291, 120.4896478 36.1593659, 120.4896468 36.1593068, 120.4896242 36.159243)",
1820277676,5349321935,0,170897729,False,,service,,False,79.949,"LINESTRING (120.4905475 36.16195, 120.4914051 36.1621438)",
1820277676,5349321778,0,170897729,False,,service,,True,65.223,"LINESTRING (120.4905475 36.16195, 120.4898536 36.1617762)",
1820277676,1820303809,0,170905102,False,,service,,True,59.892,"LINESTRING (120.4905475 36.16195, 120.4903013 36.1624506)",
1820277676,5349321934,0,170903568,False,,service,,False,61.54099999999999,"LINESTRING (120.4905475 36.16195, 120.4906561 36.1616395, 120.4906966 36.1614381, 120.490699 36.1614114)",
1820300102,1820302674,0,170896701,False,海棠路,service,,True,84.942,"LINESTRING (120.4885628 36.1599539, 120.4890826 36.1605922)",
1820300102,1820272626,0,170896701,False,海棠路,service,,False,65.229,"LINESTRING (120.4885628 36.1599539, 120.4885212 36.1598555, 120.4885504 36.1597715, 120.4888776 36.1594773)",
1820300102,1820300113,0,170903553,False,,service,,False,140.29500000000002,"LINESTRING (120.4885628 36.1599539, 120.4889435 36.1599642, 120.4891929 36.1599513, 120.4894488 36.1598928, 120.4896419 36.1598159, 120.4897841 36.1597433, 120.4899198 36.159661, 120.4899896 36.1595896)",
1820300109,1820300121,0,170903556,False,,service,,True,314.562,"LINESTRING (120.4950887 36.1579336, 120.4950793 36.1561683, 120.4937622 36.1561871)",
1820300109,5349321785,0,552274419,False,国槐大道,service,,False,105.72299999999998,"LINESTRING (120.4950887 36.1579336, 120.4949167 36.1577813, 120.4943239 36.1576492, 120.4940247 36.157706)",
1820300109,1820236096,0,"[204767587, 1261355881, 552274419]",False,国槐大道,service,,True,703.712,"LINESTRING (120.4950887 36.1579336, 120.4952519 36.158078, 120.4963034 36.1594488, 120.4965773 36.1596121, 120.4969434 36.1596783, 120.4973175 36.1596569, 120.4978391 36.1594779, 120.4980888 36.1594287, 120.4982346 36.1594531, 120.498421 36.1595709, 120.4985202 36.1596727, 120.4985779 36.1598318, 120.4985792 36.1600078, 120.4984764 36.160228, 120.4984757 36.1603694, 120.4986771 36.1609127, 120.4986396 36.1614021, 120.498138 36.1620431)",
1820300110,5349321922,0,554286843,False,,footway,,True,19.517,"LINESTRING (120.4907099 36.1611177, 120.4904929 36.1611284)",
1820300110,1820300115,0,170903564,False,,service,,False,100.1,"LINESTRING (120.4907099 36.1611177, 120.4906914 36.1609413, 120.4906607 36.1607373, 120.4906015 36.1605603, 120.4904989 36.1603655, 120.4903581 36.1603194)",
1820300110,1820263967,0,"[170903568, 835755336, 835755335]",False,,service,,False,110.83200000000001,"LINESTRING (120.4907099 36.1611177, 120.4916082 36.1610708, 120.4918121 36.1610643, 120.4919424 36.1610624)",yes
1820300110,5349321934,0,170903568,False,,service,,True,32.689,"LINESTRING (120.4907099 36.1611177, 120.4907084 36.1613084, 120.490699 36.1614114)",
1820300113,1820300102,0,170903553,False,,service,,True,140.295,"LINESTRING (120.4899896 36.1595896, 120.4899198 36.159661, 120.4897841 36.1597433, 120.4896419 36.1598159, 120.4894488 36.1598928, 120.4891929 36.1599513, 120.4889435 36.1599642, 120.4885628 36.1599539)",
