u,v,key,osmid,oneway,name,highway,service,reversed,length,geometry,bridge
5334656533,5334656547,0,"[552543004, 554286822]",False,,service,,False,196.94099999999997,"LINESTRING (120.493303 36.1643109, 120.4932963 36.1642228, 120.4932901 36.1640371, 120.4932858 36.1638197, 120.4932993 36.163783, 120.4933448 36.1637572, 120.4933934 36.1637451, 120.4937962 36.1637386, 120.4939455 36.1637373, 120.4942201 36.1637349, 120.4942899 36.1637324, 120.4943757 36.1637324, 120.49444 36.1637093, 120.494508 36.1636602, 120.4945473 36.163565, 120.4945399 36.1634337)",
5334656543,1820236101,0,552274424,False,梧桐大道,service,t,False,55.687,"LINESTRING (120.4950249 36.1637407, 120.4955228 36.163442)",
5334656543,1820236034,0,552274424,False,梧桐大道,service,t,True,139.939,"LINESTRING (120.4950249 36.1637407, 120.4944769 36.1640862, 120.4943456 36.1641482, 120.4940259 36.1642605, 120.4936748 36.1643342)",
5334656543,5334656547,0,552543005,False,,service,,False,59.354,"LINESTRING (120.4950249 36.1637407, 120.4948879 36.1635713, 120.4947633 36.1634773, 120.4946739 36.1634313, 120.4945399 36.1634337)",
5334656547,5334656453,0,554286822,False,,service,,False,32.325,"LINESTRING (120.4945399 36.1634337, 120.4945235 36.1631433)",
5334656547,5334656543,0,552543005,False,,service,,True,59.354,"LINESTRING (120.4945399 36.1634337, 120.4946739 36.1634313, 120.4947633 36.1634773, 120.4948879 36.1635713, 120.4950249 36.1637407)",
5334656547,5334656533,0,"[552543004, 554286822]",False,,service,,True,196.941,"LINESTRING (120.4945399 36.1634337, 120.4945473 36.163565, 120.494508 36.1636602, 120.49444 36.1637093, 120.4943757 36.1637324, 120.4942899 36.1637324, 120.4942201 36.1637349, 120.4939455 36.1637373, 120.4937962 36.1637386, 120.4933934 36.1637451, 120.4933448 36.1637572, 120.4932993 36.163783, 120.4932858 36.1638197, 120.4932901 36.1640371, 120.4932963 36.1642228, 120.493303 36.1643109)",
5336175297,5336175302,0,552732594,False,,service,,False,38.393,"LINESTRING (120.4932094 36.1616728, 120.4932855 36.1617117, 120.493374 36.1617377, 120.4934544 36.1617486, 120.4935537 36.1617356, 120.4936063 36.1617102)",
5336175297,5334656496,0,552732594,False,,service,,True,78.929,"LINESTRING (120.4932094 36.1616728, 120.4932104 36.161898, 120.4932104 36.1620012, 120.493315 36.1619781, 120.4933713 36.1619468, 120.4934169 36.161911, 120.4934866 36.161885, 120.4935269 36.1618763, 120.4935832 36.1618828, 120.4936396 36.1618872)",
5336175297,5336175304,0,552732595,False,,service,,False,15.637,"LINESTRING (120.4932094 36.1616728, 120.4931675 36.1616186, 120.4931406 36.161545)",
5336175302,5334656497,0,552274432,False,樱花大道,service,,False,13.607,"LINESTRING (120.4936063 36.1617102, 120.4936891 36.1618127)",
5336175302,5336175309,0,552274432,False,樱花大道,service,,True,53.952,"LINESTRING (120.4936063 36.1617102, 120.4935571 36.1616492, 120.493409 36.1612545)",
5336175302,5336175297,0,552732594,False,,service,,True,38.393,"LINESTRING (120.4936063 36.1617102, 120.4935537 36.1617356, 120.4934544 36.1617486, 120.493374 36.1617377, 120.4932855 36.1617117, 120.4932094 36.1616728)",
5336175304,5336175309,0,552732595,False,,service,,False,42.947,"LINESTRING (120.4931406 36.161545, 120.4931487 36.1614714, 120.4931675 36.1614172, 120.4932265 36.1613653, 120.493315 36.1612981, 120.493409 36.1612545)",
5336175304,5336175297,0,552732595,False,,service,,True,15.637,"LINESTRING (120.4931406 36.161545, 120.4931675 36.1616186, 120.4932094 36.1616728)",
5336175304,5336175310,0,552732596,False,,footway,,True,105.149,"LINESTRING (120.4931406 36.161545, 120.4929922 36.1615222, 120.4928287 36.161509, 120.4923474 36.1614369, 120.4921994 36.1613779, 120.4920001 36.161355)",
5336175309,1820236136,0,552274432,False,樱花大道,service,,True,127.744,"LINESTRING (120.493409 36.1612545, 120.4929965 36.160155)",
5336175309,5336175302,0,552274432,False,樱花大道,service,,False,53.952,"LINESTRING (120.493409 36.1612545, 120.4935571 36.1616492, 120.4936063 36.1617102)",
5336175309,5336175304,0,552732595,False,,service,,True,42.947,"LINESTRING (120.493409 36.1612545, 120.493315 36.1612981, 120.4932265 36.1613653, 120.4931675 36.1614172, 120.4931487 36.1614714, 120.4931406 36.161545)",
5336175310,1820263967,0,170893624,False,梧桐大道,service,,False,32.945,"LINESTRING (120.4920001 36.161355, 120.4919424 36.1610624)",
5336175310,1820263982,0,170893624,False,梧桐大道,service,,True,100.892,"LINESTRING (120.4920001 36.161355, 120.4920389 36.1615518, 120.4918136 36.1622361)",
5336175310,5336175304,0,552732596,False,,footway,,False,105.149,"LINESTRING (120.4920001 36.161355, 120.4921994 36.1613779, 120.4923474 36.1614369, 120.4928287 36.161509, 120.4929922 36.1615222, 120.4931406 36.161545)",
5349321217,5334656435,0,554286824,False,,footway,,False,27.722,"LINESTRING (120.4926233 36.1631775, 120.4928376 36.163357)",
5349321218,5334656435,0,554286824,False,,footway,,True,27.891,"LINESTRING (120.4930532 36.1635376, 120.4928376 36.163357)",
5349321219,5334656436,0,552542993,False,,footway,,False,11.474,"LINESTRING (120.4929755 36.1632584, 120.4930712 36.16319)",
5349321219,5334656435,0,552542993,False,,footway,,True,16.537,"LINESTRING (120.4929755 36.1632584, 120.4928376 36.163357)",
5349321219,5349321725,0,554286825,False,,footway,,False,35.158,"LINESTRING (120.4929755 36.1632584, 120.4928704 36.1631454, 120.4928462 36.1631065, 120.4928529 36.163074, 120.492865 36.1630415, 120.4928878 36.1630079, 120.4929079 36.1629874)",
5349321725,5349321732,0,554286825,False,,footway,,False,26.21,"LINESTRING (120.4929079 36.1629874, 120.4929173 36.1629635, 120.4929146 36.1629354, 120.4928945 36.1629051, 120.4928516 36.1628758, 120.4928181 36.162852, 120.4928001 36.1628339, 120.4927968 36.1627905)",
5349321725,5349321219,0,554286825,False,,footway,,True,35.158,"LINESTRING (120.4929079 36.1629874, 120.4928878 36.1630079, 120.492865 36.1630415, 120.4928529 36.163074, 120.4928462 36.1631065, 120.4928704 36.1631454, 120.4929755 36.1632584)",
5349321725,5349321735,0,554286826,False,,footway,,False,14.332,"LINESTRING (120.4929079 36.1629874, 120.4929639 36.1630136, 120.4929955 36.1630248, 120.4930505 36.163045)",
5349321732,5334656489,0,552542996,False,,service,,False,66.887,"LINESTRING (120.4927968 36.1627905, 120.4928121 36.1627904, 120.4929128 36.1627225, 120.4929673 36.1626836, 120.4934929 36.1626713)",
5349321732,5334656479,0,552542996,False,,service,,True,106.81,"LINESTRING (120.4927968 36.1627905, 120.4926078 36.1627915, 120.4925362 36.1628493, 120.4924397 36.1628895, 120.4922436 36.1629649, 120.4920538 36.1630025, 120.4918235 36.1630025, 120.4916755 36.1630037)",
5349321732,5349321725,0,554286825,False,,footway,,True,26.21,"LINESTRING (120.4927968 36.1627905, 120.4928001 36.1628339, 120.4928181 36.162852, 120.4928516 36.1628758, 120.4928945 36.1629051, 120.4929146 36.1629354, 120.4929173 36.1629635, 120.4929079 36.1629874)",
5349321735,5334656461,0,552542994,False,,footway,,False,21.464,"LINESTRING (120.4930505 36.163045, 120.4930782 36.163009, 120.4931139 36.1629811, 120.4931742 36.1629626, 120.4932466 36.1629626)",
5349321735,5334656436,0,552542994,False,,footway,,True,17.059,"LINESTRING (120.4930505 36.163045, 120.4930354 36.1630667, 120.4930358 36.1631078, 120.4930476 36.1631478, 120.4930712 36.16319)",
5349321735,5349321725,0,554286826,False,,footway,,True,14.332,"LINESTRING (120.4930505 36.163045, 120.4929955 36.1630248, 120.4929639 36.1630136, 120.4929079 36.1629874)",
5349321776,1820272594,0,170896701,False,海棠路,service,,True,65.697,"LINESTRING (120.4892358 36.1626677, 120.4896516 36.1631539)",
5349321776,1820272598,0,170896701,False,海棠路,service,,False,135.362,"LINESTRING (120.4892358 36.1626677, 120.4889017 36.162277, 120.4888534 36.1621211, 120.4892075 36.1616143)",
5349321776,5349321778,0,"[971518074, 971518075, 554286829]",False,,"['residential', 'service']",,False,113.89,"LINESTRING (120.4892358 36.1626677, 120.489618 36.1621917, 120.4897463 36.1619675, 120.4897635 36.1619365, 120.4898536 36.1617762)",
5349321778,1820277676,0,170897729,False,,service,,False,65.223,"LINESTRING (120.4898536 36.1617762, 120.4905475 36.16195)",
5349321778,1820272598,0,170897729,False,,service,,True,60.732,"LINESTRING (120.4898536 36.1617762, 120.4892075 36.1616143)",
5349321778,5349321780,0,554286829,False,,service,,False,73.186,"LINESTRING (120.4898536 36.1617762, 120.4899719 36.1614545, 120.4900215 36.1611344)",
5349321778,5349321776,0,"[971518074, 971518075, 554286829]",False,,"['residential', 'service']",,True,113.89,"LINESTRING (120.4898536 36.1617762, 120.4897635 36.1619365, 120.4897463 36.1619675, 120.489618 36.1621917, 120.4892358 36.1626677)",
5349321780,5349321915,0,554286842,False,,footway,,False,15.887,"LINESTRING (120.4900215 36.1611344, 120.4901984 36.1611305)",
5349321780,5349321914,0,554286842,False,,footway,,True,19.016,"LINESTRING (120.4900215 36.1611344, 120.4898097 36.1611369)",
5349321780,5349321782,0,554286829,False,,service,,False,73.049,"LINESTRING (120.4900215 36.1611344, 120.4899494 36.1608206, 120.4897964 36.1605062)",
5349321780,5349321778,0,554286829,False,,service,,True,73.186,"LINESTRING (120.4900215 36.1611344, 120.4899719 36.1614545, 120.4898536 36.1617762)",
5349321782,1820272636,0,170903564,False,,service,,False,59.886,"LINESTRING (120.4897964 36.1605062, 120.4891796 36.1607113)",
5349321782,1820300115,0,170903564,False,,service,,True,54.537,"LINESTRING (120.4897964 36.1605062, 120.4903581 36.1603194)",
5349321782,5349321780,0,554286829,False,,service,,True,73.049,"LINESTRING (120.4897964 36.1605062, 120.4899494 36.1608206, 120.4900215 36.1611344)",
5349321785,1820236192,0,552274419,False,国槐大道,service,,False,42.977999999999994,"LINESTRING (120.4940247 36.157706, 120.4938679 36.1577358, 120.4936158 36.1578918)",
5349321785,1820300109,0,552274419,False,国槐大道,service,,True,105.72300000000001,"LINESTRING (120.4940247 36.157706, 120.4943239 36.1576492, 120.4949167 36.1577813, 120.4950887 36.1579336)",
5349321785,1820300121,0,554286830,False,,service,,False,175.817,"LINESTRING (120.4940247 36.157706, 120.4938693 36.1574613, 120.4937419 36.1572098, 120.493664 36.1568612, 120.4936711 36.1566497, 120.4937136 36.1563868, 120.4937622 36.1561871)",
5349321914,5349321780,0,554286842,False,,footway,,False,19.016,"LINESTRING (120.4898097 36.1611369, 120.4900215 36.1611344)",
5349321915,5349321780,0,554286842,False,,footway,,True,15.887,"LINESTRING (120.4901984 36.1611305, 120.4900215 36.1611344)",
5349321915,5349321918,0,554286842,False,,footway,,False,18.983999999999998,"LINESTRING (120.4901984 36.1611305, 120.4902273 36.1611912, 120.490289 36.161228, 120.4903426 36.1612345)",
5349321915,5349321930,0,554286843,False,,footway,,False,19.512999999999998,"LINESTRING (120.4901984 36.1611305, 120.4902059 36.1610873, 120.4902407 36.1610418, 120.4902917 36.1610158, 120.4903276 36.1610094)",
5349321918,5349321922,0,554286842,False,,footway,,False,20.427,"LINESTRING (120.4903426 36.1612345, 120.4904043 36.1612324, 120.4904526 36.1612064, 120.4904875 36.1611652, 120.4904929 36.1611284)",
5349321918,5349321915,0,554286842,False,,footway,,True,18.984,"LINESTRING (120.4903426 36.1612345, 120.490289 36.161228, 120.4902273 36.1611912, 120.4901984 36.1611305)",
5349321918,5349321934,0,554286845,False,,footway,,False,46.914,"LINESTRING (120.4903426 36.1612345, 120.4903274 36.1613494, 120.490699 36.1614114)",
5349321922,1820300110,0,554286843,False,,footway,,False,19.517,"LINESTRING (120.4904929 36.1611284, 120.4907099 36.1611177)",
5349321922,5349321918,0,554286842,False,,footway,,True,20.427,"LINESTRING (120.4904929 36.1611284, 120.4904875 36.1611652, 120.4904526 36.1612064, 120.4904043 36.1612324, 120.4903426 36.1612345)",
5349321922,5349321930,0,554286843,False,,footway,,True,23.593999999999998,"LINESTRING (120.4904929 36.1611284, 120.4904848 36.1610786, 120.490466 36.1610461, 120.4904258 36.1610158, 120.4903641 36.1610028, 120.4903276 36.1610094)",
5349321930,5349321922,0,554286843,False,,footway,,False,23.594,"LINESTRING (120.4903276 36.1610094, 120.4903641 36.1610028, 120.4904258 36.1610158, 120.490466 36.1610461, 120.4904848 36.1610786, 120.4904929 36.1611284)",
5349321930,5349321915,0,554286843,False,,footway,,True,19.513,"LINESTRING (120.4903276 36.1610094, 120.4902917 36.1610158, 120.4902407 36.1610418, 120.4902059 36.1610873, 120.4901984 36.1611305)",
5349321930,5349321932,0,554286844,False,,footway,,False,32.266,"LINESTRING (120.4903276 36.1610094, 120.4902689 36.1608071, 120.4901764 36.1607723)",
5349321932,5349321930,0,554286844,False,,footway,,True,32.266,"LINESTRING (120.4901764 36.1607723, 120.4902689 36.1608071, 120.4903276 36.1610094)",
5349321934,1820300110,0,170903568,False,,service,,False,32.689,"LINESTRING (120.490699 36.1614114, 120.4907084 36.1613084, 120.4907099 36.1611177)",
5349321934,1820277676,0,170903568,False,,service,,True,61.541,"LINESTRING (120.490699 36.1614114, 120.4906966 36.1614381, 120.4906561 36.1616395, 120.4905475 36.16195)",
5349321934,5349321918,0,554286845,False,,footway,,True,46.914,"LINESTRING (120.490699 36.1614114, 120.4903274 36.1613494, 120.4903426 36.1612345)",
5349321935,1820263982,0,170897729,False,,service,,False,38.082,"LINESTRING (120.4914051 36.1621438, 120.4918136 36.1622361)",
5349321935,1820277676,0,170897729,False,,service,,True,79.949,"LINESTRING (120.4914051 36.1621438, 120.4905475 36.16195)",
5349321935,5349321940,0,554286846,False,,footway,,False,106.58500000000001,"LINESTRING (120.4914051 36.1621438, 120.4915432 36.161739, 120.4915123 36.1617022, 120.4914305 36.1616783, 120.4911033 36.1616145, 120.4911314 36.161464)",
5349321940,5349321935,0,554286846,False,,footway,,True,106.58500000000001,"LINESTRING (120.4911314 36.161464, 120.4911033 36.1616145, 120.4914305 36.1616783, 120.4915123 36.1617022, 120.4915432 36.161739, 120.4914051 36.1621438)",
5349321982,8991780363,0,554286849,False,,footway,,False,21.079,"LINESTRING (120.48896 36.1585295, 120.4891615 36.1584322)",
5349321983,8991780363,0,554286849,False,,footway,,True,12.993,"LINESTRING (120.4892844 36.1583705, 120.4891615 36.1584322)",
5349321984,8991780364,0,554286850,False,,footway,,False,8.654,"LINESTRING (120.4888802 36.1585439, 120.488832 36.1584765)",
5349321985,8991780364,0,554286850,False,,footway,,True,11.509,"LINESTRING (120.4887707 36.1583856, 120.488832 36.1584765)",
5349321996,1820272640,0,204767578,False,樱花大道,service,,False,56.04600000000001,"LINESTRING (120.4896242 36.159243, 120.4896105 36.1592675, 120.4895171 36.1593717, 120.4893313 36.1594696, 120.4891263 36.1595057)",
5349321996,1820272640,1,554286851,False,,footway,,True,75.75999999999999,"LINESTRING (120.4896242 36.159243, 120.4896468 36.1593068, 120.4896478 36.1593659, 120.4896275 36.1594291, 120.4895898 36.1594906, 120.489536 36.1595292, 120.4894354 36.1595688, 120.4893328 36.1595859, 120.4892504 36.1595718, 120.4891941 36.1595503, 120.4891263 36.1595057)",
5349321996,8991780363,0,"[204767578, 971522067]",False,樱花大道,service,,True,110.029,"LINESTRING (120.4896242 36.159243, 120.4896753 36.1591514, 120.4896912 36.1590166, 120.4896637 36.1588906, 120.4896056 36.1587763, 120.4895189 36.1586714, 120.4894158 36.1585855, 120.4893059 36.1585131, 120.4891615 36.1584322)",
5349322035,5349322091,0,554286856,False,,footway,,True,71.218,"LINESTRING (120.4910765 36.157687, 120.4909107 36.1577407, 120.4908398 36.157759, 120.4907342 36.1578178, 120.4906667 36.1578729, 120.4905697 36.1579711, 120.4904564 36.1580087, 120.4904202 36.1580176)",
5349322038,1820263965,0,170893624,False,梧桐大道,service,,True,84.878,"LINESTRING (120.491476 36.1596787, 120.4917707 36.160404)",
5349322038,1820302671,0,"[170893624, 1064524705, 1064524704]",False,梧桐大道,service,,False,68.804,"LINESTRING (120.491476 36.1596787, 120.4914571 36.1596321, 120.4914381 36.1595855, 120.4913108 36.1594573, 120.4910348 36.1591792)",yes
5349322038,5349322050,0,554286854,False,,footway,,False,23.331000000000003,"LINESTRING (120.491476 36.1596787, 120.4916196 36.1595644, 120.4916637 36.1595337)",
5349322049,1820236136,0,552274432,False,樱花大道,service,,False,101.261,"LINESTRING (120.4927967 36.1592642, 120.4927816 36.1593817, 120.4929965 36.160155)",
5349322049,1820236192,0,552274432,False,樱花大道,service,,True,173.664,"LINESTRING (120.4927967 36.1592642, 120.4928409 36.1589206, 120.493015 36.1585328, 120.4936158 36.1578918)",
5349322049,5349322050,0,554286854,False,,footway,,True,118.50399999999999,"LINESTRING (120.4927967 36.1592642, 120.4922928 36.1592114, 120.4922311 36.1592114, 120.492199 36.159233, 120.4921802 36.159285, 120.4921748 36.1593218, 120.4921399 36.159363, 120.4920729 36.1593803, 120.4918771 36.1594084, 120.4917349 36.1594842, 120.4916637 36.1595337)",
5349322050,5349322049,0,554286854,False,,footway,,False,118.50400000000002,"LINESTRING (120.4916637 36.1595337, 120.4917349 36.1594842, 120.4918771 36.1594084, 120.4920729 36.1593803, 120.4921399 36.159363, 120.4921748 36.1593218, 120.4921802 36.159285, 120.492199 36.159233, 120.4922311 36.1592114, 120.4922928 36.1592114, 120.4927967 36.1592642)",
5349322050,5349322038,0,554286854,False,,footway,,True,23.331000000000003,"LINESTRING (120.4916637 36.1595337, 120.4916196 36.1595644, 120.491476 36.1596787)",
5349322050,5349322057,0,554286855,False,,footway,,False,67.471,"LINESTRING (120.4916637 36.1595337, 120.4916867 36.1593153, 120.491633 36.1592525, 120.4916142 36.1592114, 120.4916384 36.1591377, 120.4916679 36.1590966, 120.4916732 36.1590511, 120.4916867 36.1589537)",
5349322057,5349322059,0,554286855,False,,footway,,False,38.995000000000005,"LINESTRING (120.4916867 36.1589537, 120.4917296 36.1589342, 120.491802 36.1586288)",
5349322057,5349322050,0,554286855,False,,footway,,True,67.471,"LINESTRING (120.4916867 36.1589537, 120.4916732 36.1590511, 120.4916679 36.1590966, 120.4916384 36.1591377, 120.4916142 36.1592114, 120.491633 36.1592525, 120.4916867 36.1593153, 120.4916637 36.1595337)",
5349322057,5349322091,0,"[835729904, 554286856, 835729903]",False,,footway,,False,203.92899999999997,"LINESTRING (120.4916867 36.1589537, 120.4914861 36.1589356, 120.4913474 36.1590238, 120.4913108 36.1590566, 120.4912951 36.1590374, 120.4911962 36.1589396, 120.4910933 36.1588855, 120.4909588 36.1588447, 120.4908497 36.1588247, 120.4907734 36.1587892, 120.4906998 36.1587324, 120.4906647 36.15865, 120.4906424 36.1585883, 120.4905801 36.1585318, 120.4904843 36.1584699, 120.4904093 36.1584299, 120.4903684 36.1583801, 120.4903395 36.1583065, 120.4903181 36.1582458, 120.4903164 36.1581735, 120.4903037 36.1581213, 120.4903171 36.1580674, 120.4903935 36.1580297, 120.4904202 36.1580176)",yes
5349322059,5349322057,0,554286855,False,,footway,,True,38.995000000000005,"LINESTRING (120.491802 36.1586288, 120.4917296 36.1589342, 120.4916867 36.1589537)",
5349322081,5349322091,0,"[554286858, 554286859]",False,,footway,,False,41.93900000000001,"LINESTRING (120.4901144 36.1580982, 120.4901386 36.1580744, 120.4901815 36.1580722, 120.490211 36.1580441, 120.4902351 36.1580116, 120.4902593 36.1579661, 120.4902914 36.157951, 120.4903665 36.1579358, 120.4903987 36.157964, 120.4904153 36.1579974, 120.4904202 36.1580176)",
5349322091,5349322035,0,554286856,False,,footway,,False,71.218,"LINESTRING (120.4904202 36.1580176, 120.4904564 36.1580087, 120.4905697 36.1579711, 120.4906667 36.1578729, 120.4907342 36.1578178, 120.4908398 36.157759, 120.4909107 36.1577407, 120.4910765 36.157687)",
5349322091,5349322057,0,"[554286856, 835729904, 835729903]",False,,footway,,True,203.929,"LINESTRING (120.4904202 36.1580176, 120.4903935 36.1580297, 120.4903171 36.1580674, 120.4903037 36.1581213, 120.4903164 36.1581735, 120.4903181 36.1582458, 120.4903395 36.1583065, 120.4903684 36.1583801, 120.4904093 36.1584299, 120.4904843 36.1584699, 120.4905801 36.1585318, 120.4906424 36.1585883, 120.4906647 36.15865, 120.4906998 36.1587324, 120.4907734 36.1587892, 120.4908497 36.1588247, 120.4909588 36.1588447, 120.4910933 36.1588855, 120.4911962 36.1589396, 120.4912951 36.1590374, 120.4913108 36.1590566, 120.4913474 36.1590238, 120.4914861 36.1589356, 120.4916867 36.1589537)",yes
5349322091,5349322081,0,"[554286858, 554286859]",False,,footway,,True,41.93900000000001,"LINESTRING (120.4904202 36.1580176, 120.4904153 36.1579974, 120.4903987 36.157964, 120.4903665 36.1579358, 120.4902914 36.157951, 120.4902593 36.1579661, 120.4902351 36.1580116, 120.490211 36.1580441, 120.4901815 36.1580722, 120.4901386 36.1580744, 120.4901144 36.1580982)",
5349322258,1820263965,0,170893624,False,梧桐大道,service,,False,17.565,"LINESTRING (120.4918097 36.1605588, 120.4917707 36.160404)",
5349322258,1820263967,0,170893624,False,梧桐大道,service,,True,57.251,"LINESTRING (120.4918097 36.1605588, 120.4919424 36.1610624)",
5349322258,5349322259,0,"[838901016, 554286869, 838901015]",False,,footway,,False,26.85,"LINESTRING (120.4918097 36.1605588, 120.4917093 36.1605822, 120.4915469 36.1606077, 120.4915183 36.1606122)",yes
5349322259,5349322258,0,"[838901016, 554286869, 838901015]",False,,footway,,True,26.85,"LINESTRING (120.4915183 36.1606122, 120.4915469 36.1606077, 120.4917093 36.1605822, 120.4918097 36.1605588)",yes
8991780363,5349321983,0,554286849,False,,footway,,False,12.993,"LINESTRING (120.4891615 36.1584322, 120.4892844 36.1583705)",
8991780363,5349321982,0,554286849,False,,footway,,True,21.079,"LINESTRING (120.4891615 36.1584322, 120.48896 36.1585295)",
8991780363,1820272633,0,971522067,False,樱花大道,service,,True,9.02,"LINESTRING (120.4891615 36.1584322, 120.489079 36.1583859)",
8991780363,5349321996,0,"[204767578, 971522067]",False,樱花大道,service,,False,110.029,"LINESTRING (120.4891615 36.1584322, 120.4893059 36.1585131, 120.4894158 36.1585855, 120.4895189 36.1586714, 120.4896056 36.1587763, 120.4896637 36.1588906, 120.4896912 36.1590166, 120.4896753 36.1591514, 120.4896242 36.159243)",
8991780364,5349321985,0,554286850,False,,footway,,False,11.509,"LINESTRING (120.488832 36.1584765, 120.4887707 36.1583856)",
8991780364,5349321984,0,554286850,False,,footway,,True,8.654,"LINESTRING (120.488832 36.1584765, 120.4888802 36.1585439)",
8991780364,1820272633,0,971522067,False,樱花大道,service,,False,24.356,"LINESTRING (120.488832 36.1584765, 120.489079 36.1583859)",
8991780364,1820272618,0,971522067,False,樱花大道,service,,True,14.494,"LINESTRING (120.488832 36.1584765, 120.488685 36.1585304)",
8991780371,1820236034,0,552732599,False,,service,,False,30.32,"LINESTRING (120.4936466 36.1640647, 120.4936454 36.1641357, 120.4936427 36.1642288, 120.4936748 36.1643342)",
