osmid,y,x,street_count,highway,ref,geometry
3271967288,39.9504333,-75.1958733,4,,,POINT (-75.1958733 39.9504333)
3271967296,39.9501211,-75.195824,3,,,POINT (-75.195824 39.9501211)
3271967307,39.9500871,-75.1960668,3,,,POINT (-75.1960668 39.9500871)
3271967321,39.9501896,-75.1969237,3,,,POINT (-75.1969237 39.9501896)
3271967322,39.9506658,-75.1968301,3,,,POINT (-75.1968301 39.9506658)
3271967324,39.9501219,-75.1963634,4,,,POINT (-75.1963634 39.9501219)
3271967325,39.9505933,-75.1962511,4,,,POINT (-75.1962511 39.9505933)
3272478890,39.9525748,-75.1959184,4,,,POINT (-75.1959184 39.9525748)
3272478891,39.9511008,-75.1972267,4,,,POINT (-75.1972267 39.9511008)
3272478892,39.9510296,-75.1972413,4,crossing,,POINT (-75.1972413 39.9510296)
3272478894,39.9510706,-75.1969562,3,,,POINT (-75.1969562 39.9510706)
3355024548,39.9499247,-75.1858314,3,,,POINT (-75.1858314 39.9499247)
3355024552,39.950266,-75.1866093,3,,,POINT (-75.1866093 39.950266)
3355024554,39.9505329,-75.187047,3,,,POINT (-75.187047 39.9505329)
3355024558,39.9502079,-75.1877409,3,,,POINT (-75.1877409 39.9502079)
3355024563,39.949793,-75.184973,3,,,POINT (-75.184973 39.949793)
3355718416,39.9510254,-75.1898701,3,,,POINT (-75.1898701 39.9510254)
3355718417,39.951436,-75.1903926,3,,,POINT (-75.1903926 39.951436)
3355718418,39.9511887,-75.1900862,4,,,POINT (-75.1900862 39.9511887)
3355718419,39.9514523,-75.1900175,3,,,POINT (-75.1900175 39.9514523)
3355718422,39.951648,-75.1896314,4,,,POINT (-75.1896314 39.951648)
3355718426,39.9511755,-75.1892586,4,,,POINT (-75.1892586 39.9511755)
3355718431,39.9506986,-75.189378,3,,,POINT (-75.189378 39.9506986)
3355718433,39.9516978,-75.1891513,4,,,POINT (-75.1891513 39.9516978)
3355718439,39.9503532,-75.1885661,3,,,POINT (-75.1885661 39.9503532)
3355718442,39.9501483,-75.1885294,4,,,POINT (-75.1885294 39.9501483)
3355718443,39.9503326,-75.1890443,3,,,POINT (-75.1890443 39.9503326)
3355718444,39.9500045,-75.1886081,3,,,POINT (-75.1886081 39.9500045)
3355718452,39.9489567,-75.1897758,4,crossing,,POINT (-75.1897758 39.9489567)
3370980183,39.9542708,-75.1975273,4,crossing,,POINT (-75.1975273 39.9542708)
3370980184,39.9524901,-75.1928731,3,,,POINT (-75.1928731 39.9524901)
3370981294,39.9522098,-75.1912562,3,,,POINT (-75.1912562 39.9522098)
3370981295,39.9527096,-75.1911433,3,,,POINT (-75.1911433 39.9527096)
3370981296,39.9530582,-75.1910718,1,,,POINT (-75.1910718 39.9530582)
3370981302,39.9535154,-75.1942976,3,,,POINT (-75.1942976 39.9535154)
3370981304,39.9523428,-75.1977792,3,,,POINT (-75.1977792 39.9523428)
3370981305,39.9527053,-75.1977065,3,,,POINT (-75.1977065 39.9527053)
3370981308,39.9527007,-75.1976616,1,,,POINT (-75.1976616 39.9527007)
3404380821,39.9523069,-75.1832442,1,elevator,,POINT (-75.1832442 39.9523069)
3404793670,39.9463612,-75.1908429,3,,,POINT (-75.1908429 39.9463612)
3404793674,39.947199,-75.1899182,1,,,POINT (-75.1899182 39.947199)
3404793692,39.9459299,-75.1902383,3,,,POINT (-75.1902383 39.9459299)
3404793764,39.9445422,-75.1965323,3,,,POINT (-75.1965323 39.9445422)
3518320341,39.9502777,-75.1924393,3,,,POINT (-75.1924393 39.9502777)
3518320347,39.950201,-75.1922412,3,,,POINT (-75.1922412 39.950201)
3551813855,39.9480712,-75.1932336,3,,,POINT (-75.1932336 39.9480712)
3551813858,39.9468167,-75.1960304,3,traffic_signals,,POINT (-75.1960304 39.9468167)
3551813859,39.9472803,-75.1949682,4,traffic_signals,,POINT (-75.1949682 39.9472803)
3551813860,39.946111,-75.19788,3,,,POINT (-75.19788 39.946111)
3551813861,39.9463788,-75.1970201,3,traffic_signals,,POINT (-75.1970201 39.9463788)
3559047642,39.9521818,-75.1869096,3,,,POINT (-75.1869096 39.9521818)
3559047643,39.9526143,-75.1868149,1,,,POINT (-75.1868149 39.9526143)
3559047644,39.9521682,-75.1868084,3,,,POINT (-75.1868084 39.9521682)
3559047653,39.9534414,-75.1860067,4,,,POINT (-75.1860067 39.9534414)
3559047659,39.951508,-75.1854565,3,,,POINT (-75.1854565 39.951508)
3559047660,39.9513427,-75.1841834,3,,,POINT (-75.1841834 39.9513427)
3559047662,39.9513418,-75.1854932,3,,,POINT (-75.1854932 39.9513418)
3559047663,39.9518197,-75.185388,3,,,POINT (-75.185388 39.9518197)
3559047664,39.9516661,-75.1854229,3,,,POINT (-75.1854229 39.9516661)
3559047665,39.9515039,-75.1841455,3,,,POINT (-75.1841455 39.9515039)
3559370522,39.9497862,-75.2007053,3,,,POINT (-75.2007053 39.9497862)
3559370581,39.9530502,-75.2028336,4,crossing,,POINT (-75.2028336 39.9530502)
3559370582,39.9529931,-75.2029362,4,crossing,,POINT (-75.2029362 39.9529931)
3559370583,39.9528815,-75.2020592,3,,,POINT (-75.2020592 39.9528815)
3559370584,39.9522854,-75.2021836,4,crossing,,POINT (-75.2021836 39.9522854)
3563991851,39.9526158,-75.201223,3,,,POINT (-75.201223 39.9526158)
3563991852,39.9525684,-75.2012325,3,,,POINT (-75.2012325 39.9525684)
3563991854,39.952803,-75.2014392,3,,,POINT (-75.2014392 39.952803)
3563991857,39.9530052,-75.2004564,3,,,POINT (-75.2004564 39.9530052)
3563991858,39.9529819,-75.2002257,3,,,POINT (-75.2002257 39.9529819)
3563991860,39.952885,-75.1998048,1,,,POINT (-75.1998048 39.952885)
3563991862,39.9531533,-75.2002644,3,,,POINT (-75.2002644 39.9531533)
3563991863,39.9531762,-75.200421,3,,,POINT (-75.200421 39.9531762)
3563991864,39.9532718,-75.2002358,1,,,POINT (-75.2002358 39.9532718)
3563991870,39.9545777,-75.2000163,4,crossing,,POINT (-75.2000163 39.9545777)
3563991871,39.9545883,-75.2001008,4,,,POINT (-75.2001008 39.9545883)
3564863825,39.9517013,-75.1976678,3,,,POINT (-75.1976678 39.9517013)
3564863826,39.9518775,-75.1976256,1,,,POINT (-75.1976256 39.9518775)
3564863827,39.9519089,-75.1974576,1,,,POINT (-75.1974576 39.9519089)
3564863828,39.9518592,-75.1970733,3,,,POINT (-75.1970733 39.9518592)
3564863837,39.9516427,-75.1979925,3,,,POINT (-75.1979925 39.9516427)
3564863838,39.9516807,-75.1982946,3,,,POINT (-75.1982946 39.9516807)
3564863891,39.9490442,-75.1915318,1,,,POINT (-75.1915318 39.9490442)
3564863906,39.9488079,-75.1928933,4,crossing,,POINT (-75.1928933 39.9488079)
3564863907,39.9486737,-75.1927578,4,crossing,,POINT (-75.1927578 39.9486737)
3564863918,39.9502813,-75.1916265,4,crossing,,POINT (-75.1916265 39.9502813)
3564863919,39.9504441,-75.192501,4,crossing,,POINT (-75.192501 39.9504441)
3564863920,39.950246,-75.1918222,4,crossing,,POINT (-75.1918222 39.950246)
3564863921,39.95035,-75.1918425,4,crossing,,POINT (-75.1918425 39.95035)
3564863922,39.950469,-75.1926944,4,crossing,,POINT (-75.1926944 39.950469)
3564863923,39.9505403,-75.1925605,4,crossing,,POINT (-75.1925605 39.9505403)
3567693973,39.9535928,-75.1920652,4,crossing,,POINT (-75.1920652 39.9535928)
3651193538,39.951377,-75.1866415,3,,,POINT (-75.1866415 39.951377)
4476162717,39.95351,-75.1975924,3,,,POINT (-75.1975924 39.95351)
4476162719,39.9535481,-75.1986728,4,crossing,,POINT (-75.1986728 39.9535481)
4476162720,39.9535646,-75.1988056,4,crossing,,POINT (-75.1988056 39.9535646)
4476162723,39.9536236,-75.1985318,4,crossing,,POINT (-75.1985318 39.9536236)
4476162724,39.9536389,-75.1986529,4,,,POINT (-75.1986529 39.9536389)
4476162725,39.9536563,-75.1987876,4,,,POINT (-75.1987876 39.9536563)
4476162726,39.953673,-75.1989051,4,crossing,,POINT (-75.1989051 39.953673)
4476162727,39.9537178,-75.1986374,4,crossing,,POINT (-75.1986374 39.9537178)
4476162728,39.9537334,-75.1987715,4,crossing,,POINT (-75.1987715 39.9537334)
4476162731,39.9538274,-75.2001637,4,crossing,,POINT (-75.2001637 39.9538274)
4476162732,39.9538536,-75.2003615,4,crossing,,POINT (-75.2003615 39.9538536)
4476162733,39.9539184,-75.2002437,4,crossing,,POINT (-75.2002437 39.9539184)
4476162736,39.9540315,-75.2026259,4,crossing,,POINT (-75.2026259 39.9540315)
4476162739,39.9541157,-75.2024937,4,crossing,,POINT (-75.2024937 39.9541157)
4476162740,39.954142,-75.2026931,4,crossing,,POINT (-75.2026931 39.954142)
4476162741,39.9542135,-75.2025878,4,crossing,,POINT (-75.2025878 39.9542135)
4476162742,39.9542295,-75.2034005,3,,,POINT (-75.2034005 39.9542295)
4476162745,39.9543744,-75.1983823,4,crossing,,POINT (-75.1983823 39.9543744)
4476162746,39.9543884,-75.1984979,3,,,POINT (-75.1984979 39.9543884)
4476162747,39.954404,-75.1986299,3,,,POINT (-75.1986299 39.954404)
4476162748,39.9544177,-75.1987435,4,crossing,,POINT (-75.1987435 39.9544177)
4477512469,39.9518138,-75.183981,4,crossing,,POINT (-75.183981 39.9518138)
4477512470,39.9518396,-75.1841814,4,crossing,,POINT (-75.1841814 39.9518396)
4477512471,39.9519036,-75.1840501,4,crossing,,POINT (-75.1840501 39.9519036)
4477512476,39.9523607,-75.1878521,3,,,POINT (-75.1878521 39.9523607)
4477512477,39.9524772,-75.1900588,4,crossing,,POINT (-75.1900588 39.9524772)
4477512480,39.9525126,-75.1877713,3,,,POINT (-75.1877713 39.9525126)
4477512481,39.9525561,-75.189901,4,crossing,,POINT (-75.189901 39.9525561)
4477512482,39.9525811,-75.1901423,4,crossing,,POINT (-75.1901423 39.9525811)
4477512486,39.952643,-75.1900228,4,crossing,,POINT (-75.1900228 39.952643)
4477512488,39.9527316,-75.1921041,4,crossing,,POINT (-75.1921041 39.9527316)
4477512893,39.9528172,-75.192,4,crossing,,POINT (-75.192 39.9528172)
4477512894,39.9528435,-75.1922257,4,crossing,,POINT (-75.1922257 39.9528435)
4477512897,39.9529143,-75.1920679,4,crossing,,POINT (-75.1920679 39.9529143)
4477512903,39.9530246,-75.1936677,3,,,POINT (-75.1936677 39.9530246)
4477512906,39.9530848,-75.1941494,3,,,POINT (-75.1941494 39.9530848)
4477512913,39.9531526,-75.1947051,4,crossing,,POINT (-75.1947051 39.9531526)
4477512914,39.9531752,-75.1948782,4,crossing,,POINT (-75.1948782 39.9531752)
4477512918,39.9532332,-75.1953682,3,,,POINT (-75.1953682 39.9532332)
4477512919,39.9532339,-75.1947703,4,crossing,,POINT (-75.1947703 39.9532339)
4477512920,39.9532523,-75.183758,4,crossing,,POINT (-75.183758 39.9532523)
4477512922,39.9533233,-75.183632,4,crossing,,POINT (-75.183632 39.9533233)
4477512925,39.953397,-75.196685,4,crossing,,POINT (-75.196685 39.953397)
4477512926,39.953417,-75.1968515,4,crossing,,POINT (-75.1968515 39.953417)
4477512927,39.9534525,-75.1852918,4,crossing,,POINT (-75.1852918 39.9534525)
4477512929,39.9534765,-75.1967458,4,crossing,,POINT (-75.1967458 39.9534765)
4477512931,39.9535408,-75.1853446,4,crossing,,POINT (-75.1853446 39.9535408)
4477512932,39.9536183,-75.185966,3,,,POINT (-75.185966 39.9536183)
4477512934,39.9537267,-75.1875072,4,crossing,,POINT (-75.1875072 39.9537267)
4477512936,39.9537854,-75.1873012,4,crossing,,POINT (-75.1873012 39.9537854)
4477512939,39.9539532,-75.1897469,4,crossing,,POINT (-75.1897469 39.9539532)
4477512941,39.9540998,-75.1898494,4,crossing,,POINT (-75.1898494 39.9540998)
4477512943,39.9542589,-75.191813,4,crossing,,POINT (-75.191813 39.9542589)
4477512944,39.954331,-75.1917027,4,crossing,,POINT (-75.1917027 39.954331)
4477512945,39.954351,-75.1918708,4,crossing,,POINT (-75.1918708 39.954351)
4477512946,39.9544232,-75.1917793,4,crossing,,POINT (-75.1917793 39.9544232)
4477512947,39.9545787,-75.1944846,4,crossing,,POINT (-75.1944846 39.9545787)
4477512948,39.9546494,-75.1943794,4,crossing,,POINT (-75.1943794 39.9546494)
4477512949,39.9546609,-75.1944684,4,traffic_signals,,POINT (-75.1944684 39.9546609)
4477512950,39.9546734,-75.1945692,4,crossing,,POINT (-75.1945692 39.9546734)
4477512952,39.9547206,-75.1955985,4,crossing,,POINT (-75.1955985 39.9547206)
4477512953,39.9547533,-75.194448,4,crossing,,POINT (-75.194448 39.9547533)
4477512954,39.9547982,-75.1955828,3,,,POINT (-75.1955828 39.9547982)
4477512955,39.9548121,-75.195696,3,,,POINT (-75.195696 39.9548121)
4477512956,39.9548335,-75.1964618,4,crossing,,POINT (-75.1964618 39.9548335)
4477512957,39.9548958,-75.1963599,4,crossing,,POINT (-75.1963599 39.9548958)
4477512958,39.9549174,-75.1965318,4,crossing,,POINT (-75.1965318 39.9549174)
4477512962,39.9554297,-75.1943998,4,crossing,,POINT (-75.1943998 39.9554297)
4550404641,39.9533147,-75.1960153,3,,,POINT (-75.1960153 39.9533147)
4561576597,39.9500937,-75.1875136,4,,,POINT (-75.1875136 39.9500937)
4682320384,39.95289,-75.19985,3,,,POINT (-75.19985 39.95289)
4682320385,39.9526086,-75.199902,3,,,POINT (-75.199902 39.9526086)
4696697585,39.953464,-75.1853924,3,,,POINT (-75.1853924 39.953464)
4696697589,39.9532392,-75.1836486,4,,,POINT (-75.1836486 39.9532392)
4696697592,39.9537012,-75.1873166,3,,,POINT (-75.1873166 39.9537012)
4696697598,39.9533046,-75.1897889,4,,,POINT (-75.1897889 39.9533046)
4696697599,39.9539673,-75.1898588,3,,,POINT (-75.1898588 39.9539673)
4696697603,39.9540064,-75.1898549,4,,,POINT (-75.1898549 39.9540064)
4696697645,39.9550727,-75.1915471,4,crossing,,POINT (-75.1915471 39.9550727)
4696697659,39.9544125,-75.1916864,4,,,POINT (-75.1916864 39.9544125)
4696697665,39.9549314,-75.1904047,3,,,POINT (-75.1904047 39.9549314)
4696697666,39.9548881,-75.1904149,4,,,POINT (-75.1904149 39.9548881)
4696697671,39.9548678,-75.1902419,4,,,POINT (-75.1902419 39.9548678)
4696697673,39.9542473,-75.1917188,4,,,POINT (-75.1917188 39.9542473)
4696697674,39.9542667,-75.1918873,4,,,POINT (-75.1918873 39.9542667)
4696697677,39.9536416,-75.1920577,3,,,POINT (-75.1920577 39.9536416)
4696697678,39.9539475,-75.1945369,3,,,POINT (-75.1945369 39.9539475)
4696697679,39.9535542,-75.1920714,3,,,POINT (-75.1920714 39.9535542)
4696697682,39.9532947,-75.1920934,4,crossing,,POINT (-75.1920934 39.9532947)
4696697685,39.9529292,-75.1922111,3,,,POINT (-75.1922111 39.9529292)
4696697686,39.9529048,-75.191983,5,,,POINT (-75.191983 39.9529048)
4696697687,39.9527209,-75.1920199,4,,,POINT (-75.1920199 39.9527209)
4696697688,39.9527415,-75.1922011,5,,,POINT (-75.1922011 39.9527415)
4696697689,39.9529323,-75.1922369,3,,,POINT (-75.1922369 39.9529323)
4696697690,39.9527846,-75.1925492,3,,,POINT (-75.1925492 39.9527846)
4696697692,39.953102,-75.1936517,4,,,POINT (-75.1936517 39.953102)
4696697693,39.9531599,-75.1941345,4,,,POINT (-75.1941345 39.9531599)
4696697694,39.9532267,-75.1946916,4,,,POINT (-75.1946916 39.9532267)
4696697696,39.9538551,-75.1945587,3,,,POINT (-75.1945587 39.9538551)
4696697698,39.9537181,-75.1934254,4,crossing,,POINT (-75.1934254 39.9537181)
4696697699,39.9539015,-75.1945477,4,crossing,,POINT (-75.1945477 39.9539015)
4696697700,39.9538409,-75.1945628,3,,,POINT (-75.1945628 39.9538409)
4696697701,39.9538506,-75.1946403,4,crossing,,POINT (-75.1946403 39.9538506)
4696697702,39.9538604,-75.1947187,3,,,POINT (-75.1947187 39.9538604)
4696697703,39.9532465,-75.1948619,4,,,POINT (-75.1948619 39.9532465)
4696697704,39.9530524,-75.1947273,3,,,POINT (-75.1947273 39.9530524)
4696697705,39.9530753,-75.1948993,3,,,POINT (-75.1948993 39.9530753)
4696697706,39.9530624,-75.1948071,4,,,POINT (-75.1948071 39.9530624)
4696697707,39.9539042,-75.1947082,4,crossing,,POINT (-75.1947082 39.9539042)
4696697708,39.9539475,-75.1946976,3,,,POINT (-75.1946976 39.9539475)
4696697709,39.9545888,-75.1945762,3,,,POINT (-75.1945762 39.9545888)
4696697710,39.9545751,-75.1944104,4,,,POINT (-75.1944104 39.9545751)
4696697711,39.9547663,-75.1945524,3,,,POINT (-75.1945524 39.9547663)
4696697724,39.9514017,-75.1905289,4,,,POINT (-75.1905289 39.9514017)
4696697727,39.9511202,-75.1901712,3,,,POINT (-75.1901712 39.9511202)
4696697728,39.9507564,-75.1896327,3,,,POINT (-75.1896327 39.9507564)
4696697731,39.9508199,-75.1895607,3,,,POINT (-75.1895607 39.9508199)
4696697732,39.950461,-75.189224,3,,,POINT (-75.189224 39.950461)
4696697742,39.9514777,-75.1902107,3,,,POINT (-75.1902107 39.9514777)
4696697743,39.9513266,-75.1903973,4,,,POINT (-75.1903973 39.9513266)
4696697744,39.9513814,-75.1903331,4,,,POINT (-75.1903331 39.9513814)
4696697750,39.9518116,-75.1900788,4,,,POINT (-75.1900788 39.9518116)
4696697753,39.9526253,-75.189888,4,,,POINT (-75.189888 39.9526253)
4696697755,39.9524569,-75.1899229,4,,,POINT (-75.1899229 39.9524569)
4696697756,39.9526563,-75.1901242,4,,,POINT (-75.1901242 39.9526563)
4696697757,39.9524932,-75.1901657,4,,,POINT (-75.1901657 39.9524932)
4696697766,39.9535384,-75.1859847,4,,,POINT (-75.1859847 39.9535384)
4709400674,39.9528253,-75.1954547,3,,,POINT (-75.1954547 39.9528253)
4709400676,39.9527552,-75.1948737,3,,,POINT (-75.1948737 39.9527552)
4709403295,39.952665,-75.1993091,4,,,POINT (-75.1993091 39.952665)
4709403308,39.9531368,-75.1988981,3,,,POINT (-75.1988981 39.9531368)
4775923194,39.9500568,-75.2012633,4,crossing,,POINT (-75.2012633 39.9500568)
4775923195,39.9500496,-75.2012116,4,,,POINT (-75.2012116 39.9500496)
4775923197,39.9477914,-75.1987175,4,crossing,,POINT (-75.1987175 39.9477914)
4775923203,39.9499982,-75.2012826,3,,,POINT (-75.2012826 39.9499982)
4775923204,39.9499788,-75.2012026,4,crossing,,POINT (-75.2012026 39.9499788)
4775923528,39.949801,-75.2007352,3,,,POINT (-75.2007352 39.949801)
4775923548,39.9503255,-75.1994114,4,crossing,,POINT (-75.1994114 39.9503255)
4775923555,39.9503457,-75.1995283,4,crossing,,POINT (-75.1995283 39.9503457)
4775923565,39.949595,-75.1998459,4,crossing,,POINT (-75.1998459 39.949595)
4775923571,39.949542,-75.1996647,4,crossing,,POINT (-75.1996647 39.949542)
4775923574,39.9493117,-75.1995933,3,,,POINT (-75.1995933 39.9493117)
4775923576,39.9491313,-75.1994579,4,crossing,,POINT (-75.1994579 39.9491313)
4775923583,39.9481689,-75.1988717,3,,,POINT (-75.1988717 39.9481689)
4777004985,39.9512499,-75.1990113,4,crossing,,POINT (-75.1990113 39.9512499)
4777004986,39.9513044,-75.1993963,4,crossing,,POINT (-75.1993963 39.9513044)
4777004987,39.9513817,-75.2007843,4,crossing,,POINT (-75.2007843 39.9513817)
4777004988,39.9512874,-75.1992796,4,,,POINT (-75.1992796 39.9512874)
4777004990,39.9513599,-75.1991212,4,crossing,,POINT (-75.1991212 39.9513599)
4777004991,39.9513746,-75.199256,4,crossing,,POINT (-75.199256 39.9513746)
4941815455,39.9550232,-75.1915588,3,,,POINT (-75.1915588 39.9550232)
5074797392,39.952382,-75.202973,3,,,POINT (-75.202973 39.952382)
5074797395,39.9523187,-75.2024554,3,,,POINT (-75.2024554 39.9523187)
5074797397,39.9520411,-75.2022868,3,,,POINT (-75.2022868 39.9520411)
5515173155,39.9529958,-75.1948215,3,,,POINT (-75.1948215 39.9529958)
5515173159,39.9527806,-75.1948682,3,,,POINT (-75.1948682 39.9527806)
5515173164,39.9525018,-75.1931293,1,,,POINT (-75.1931293 39.9525018)
5562182712,39.9531731,-75.1992409,3,,,POINT (-75.1992409 39.9531731)
5562182713,39.9530681,-75.1992629,1,,,POINT (-75.1992629 39.9530681)
5562182716,39.9536804,-75.1989724,3,,,POINT (-75.1989724 39.9536804)
5562182831,39.9542748,-75.1995586,1,,,POINT (-75.1995586 39.9542748)
5562182833,39.9541309,-75.1993883,1,,,POINT (-75.1993883 39.9541309)
5562182839,39.9544388,-75.1989114,3,,,POINT (-75.1989114 39.9544388)
5562182840,39.9541474,-75.1989242,1,,,POINT (-75.1989242 39.9541474)
5562182841,39.9544327,-75.1988627,3,,,POINT (-75.1988627 39.9544327)
5562182855,39.9512039,-75.2003615,1,,,POINT (-75.2003615 39.9512039)
5562182856,39.9512602,-75.2008091,3,,,POINT (-75.2008091 39.9512602)
5562182857,39.9510449,-75.2003939,1,,,POINT (-75.2003939 39.9510449)
5562182858,39.9511001,-75.2008418,3,,,POINT (-75.2008418 39.9511001)
5562182882,39.9539251,-75.2042125,1,,,POINT (-75.2042125 39.9539251)
5562182883,39.9535816,-75.2042817,3,,,POINT (-75.2042817 39.9535816)
5562182884,39.9537146,-75.2041224,1,,,POINT (-75.2041224 39.9537146)
5562182888,39.9542882,-75.2038656,3,,,POINT (-75.2038656 39.9542882)
5617068061,39.9549102,-75.1902336,3,,,POINT (-75.1902336 39.9549102)
5666171748,39.9468348,-75.1959886,3,,,POINT (-75.1959886 39.9468348)
5947511625,39.9492554,-75.1867116,3,,,POINT (-75.1867116 39.9492554)
5947511629,39.9505912,-75.1855585,3,,,POINT (-75.1855585 39.9505912)
5947511631,39.9505902,-75.1854313,1,,,POINT (-75.1854313 39.9505902)
5947511632,39.95022,-75.1917105,4,,,POINT (-75.1917105 39.95022)
